#grid point	p_iterations	c_iterations	p_convergence   	c_convergence   	P (bar)         	T(k)            	n_<H> (cm-3)    	n_g (cm-3)      	m(u)            	e-   	Al   	Ar   	C    	Ca   	Cl   	Co   	Cr   	Cu   	F    	Fe   	Ge   	H    	He   	K    	Mg   	Mn   	N    	Na   	Ne   	Ni   	O    	P    	S    	Si   	Ti   	V    	Zn   
909       	1         	5         	ok              	ok              	2.1544350000e-02	1.7000000000e+03	1.5666979285e+17	9.1791137415e+16	2.3331240231e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
910       	1         	5         	ok              	ok              	4.6415890000e-02	1.7000000000e+03	3.3758495418e+17	1.9775798932e+17	2.3334707000e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
911       	1         	5         	ok              	ok              	1.0000000000e-01	1.7000000000e+03	7.2737840923e+17	4.2605665715e+17	2.3337071547e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
912       	1         	5         	ok              	ok              	2.1544350000e-01	1.7000000000e+03	1.5671978505e+18	9.1791137415e+17	2.3338685052e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
913       	1         	5         	ok              	ok              	4.6415890000e-01	1.7000000000e+03	3.3765849331e+18	1.9775798932e+18	2.3339790200e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
914       	1         	5         	ok              	ok              	1.0000000000e+00	1.7000000000e+03	7.2748719244e+18	4.2605665715e+18	2.3340561726e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
915       	1         	5         	ok              	ok              	2.1544350000e+00	1.7000000000e+03	1.5673640065e+19	9.1791137415e+18	2.3341159466e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
916       	1         	6         	ok              	ok              	4.6415890000e+00	1.7000000000e+03	3.3768848355e+19	1.9775798932e+19	2.3341863323e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
917       	1         	6         	ok              	ok              	1.0000000000e+01	1.7000000000e+03	7.2757689581e+19	4.2605665715e+19	2.3343439802e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
918       	1         	6         	ok              	ok              	2.1544350000e+01	1.7000000000e+03	1.5677783634e+20	9.1791137415e+19	2.3347330128e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
919       	1         	8         	ok              	ok              	4.6415890000e+01	1.7000000000e+03	3.3786234907e+20	1.9775798932e+20	2.3353881260e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
920       	0         	10        	ok              	ok              	1.0000000000e+02	1.7000000000e+03	7.2815536285e+20	4.2605665715e+20	2.3361999302e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
921       	0         	10        	ok              	ok              	2.1544350000e+02	1.7000000000e+03	1.5687668059e+21	9.1791137415e+20	2.3362050036e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
922       	1         	5         	ok              	ok              	4.6415890000e+02	1.7000000000e+03	3.3803599900e+21	1.9775798932e+21	2.3365884386e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
923       	1         	5         	ok              	ok              	1.0000000000e+03	1.7000000000e+03	7.2833356698e+21	4.2605665715e+21	2.3367716738e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
924       	1         	3         	ok              	ok              	1.0000000000e-06	1.7500000000e+03	6.3914353943e+12	4.1388360980e+12	2.1109283131e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
925       	1         	3         	ok              	ok              	2.1544350000e-06	1.7500000000e+03	1.4196643423e+13	8.9168533489e+12	2.1763430895e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
926       	1         	4         	ok              	ok              	4.6415890000e-06	1.7500000000e+03	3.1253942135e+13	1.9210776105e+13	2.2238894906e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
927       	1         	4         	ok              	ok              	1.0000000000e-05	1.7500000000e+03	6.8359142838e+13	4.1388360980e+13	2.2577283656e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
928       	1         	4         	ok              	ok              	2.1544350000e-05	1.7500000000e+03	1.4882432014e+14	8.9168533489e+13	2.2814743601e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
929       	1         	4         	ok              	ok              	4.6415890000e-05	1.7500000000e+03	3.2295203186e+14	1.9210776105e+14	2.2979809275e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
930       	1         	4         	ok              	ok              	1.0000000000e-04	1.7500000000e+03	6.9923123401e+14	4.1388360980e+14	2.3093826576e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
931       	1         	5         	ok              	ok              	2.1544350000e-04	1.7500000000e+03	1.5115639296e+15	8.9168533489e+14	2.3172249969e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
932       	1         	5         	ok              	ok              	4.6415890000e-04	1.7500000000e+03	3.2641246919e+15	1.9210776105e+15	2.3226038367e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
933       	1         	5         	ok              	ok              	1.0000000000e-03	1.7500000000e+03	7.0434917917e+15	4.1388360980e+15	2.3262859256e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
934       	1         	5         	ok              	ok              	2.1544350000e-03	1.7500000000e+03	1.5191165318e+16	8.9168533489e+15	2.3288031196e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
935       	1         	5         	ok              	ok              	4.6415890000e-03	1.7500000000e+03	3.2752531608e+16	1.9210776105e+16	2.3305223488e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
936       	1         	5         	ok              	ok              	1.0000000000e-02	1.7500000000e+03	7.0598719175e+16	4.1388360980e+16	2.3316958603e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
937       	1         	5         	ok              	ok              	2.1544350000e-02	1.7500000000e+03	1.5215258527e+17	8.9168533489e+16	2.3324966017e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
938       	1         	5         	ok              	ok              	4.6415890000e-02	1.7500000000e+03	3.2787954589e+17	1.9210776105e+17	2.3330428861e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
939       	1         	5         	ok              	ok              	1.0000000000e-01	1.7500000000e+03	7.0650786568e+17	4.1388360980e+17	2.3334155119e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
940       	1         	5         	ok              	ok              	2.1544350000e-01	1.7500000000e+03	1.5222910773e+18	8.9168533489e+17	2.3336696884e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
941       	1         	5         	ok              	ok              	4.6415890000e-01	1.7500000000e+03	3.2799204182e+18	1.9210776105e+18	2.3338433554e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
942       	1         	5         	ok              	ok              	1.0000000000e+00	1.7500000000e+03	7.0667363636e+18	4.1388360980e+18	2.3339630097e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
943       	1         	5         	ok              	ok              	2.1544350000e+00	1.7500000000e+03	1.5225387365e+19	8.9168533489e+18	2.3340493502e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
944       	1         	6         	ok              	ok              	4.6415890000e+00	1.7500000000e+03	3.2803200624e+19	1.9210776105e+19	2.3341277362e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
945       	1         	6         	ok              	ok              	1.0000000000e+01	1.7500000000e+03	7.0676273041e+19	4.1388360980e+19	2.3342572736e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
946       	1         	6         	ok              	ok              	2.1544350000e+01	1.7500000000e+03	1.5228783014e+20	8.9168533489e+19	2.3345699159e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
947       	1         	8         	ok              	ok              	4.6415890000e+01	1.7500000000e+03	3.2817798483e+20	1.9210776105e+20	2.3351664444e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
948       	1         	6         	ok              	ok              	1.0000000000e+02	1.7500000000e+03	7.0724654722e+20	4.1388360980e+20	2.3358551922e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
949       	0         	10        	ok              	ok              	2.1544350000e+02	1.7500000000e+03	1.5239408057e+21	8.9168533489e+20	2.3361987329e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
950       	1         	5         	ok              	ok              	4.6415890000e+02	1.7500000000e+03	3.2837218071e+21	1.9210776105e+21	2.3365482571e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
951       	1         	4         	ok              	ok              	1.0000000000e+03	1.7500000000e+03	7.0751534270e+21	4.1388360980e+21	2.3367429663e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
952       	1         	3         	ok              	ok              	1.0000000000e-06	1.8000000000e+03	5.9204344860e+12	4.0238684286e+12	2.0112363864e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
953       	1         	3         	ok              	ok              	2.1544350000e-06	1.8000000000e+03	1.3326692397e+13	8.6691629781e+12	2.1013505879e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
954       	1         	3         	ok              	ok              	4.6415890000e-06	1.8000000000e+03	2.9639599660e+13	1.8677143436e+13	2.1692778909e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
955       	1         	4         	ok              	ok              	1.0000000000e-05	1.8000000000e+03	6.5314694999e+13	4.0238684286e+13	2.2188116657e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
956       	1         	4         	ok              	ok              	2.1544350000e-05	1.8000000000e+03	1.4295689893e+14	8.6691629781e+13	2.2541419445e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
957       	1         	4         	ok              	ok              	4.6415890000e-05	1.8000000000e+03	3.1138373164e+14	1.8677143436e+14	2.2789708702e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
958       	1         	4         	ok              	ok              	1.0000000000e-04	1.8000000000e+03	6.7594150865e+14	4.0238684286e+14	2.2962472750e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
959       	1         	4         	ok              	ok              	2.1544350000e-04	1.8000000000e+03	1.4638452340e+15	8.6691629781e+14	2.3081886661e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
960       	1         	5         	ok              	ok              	4.6415890000e-04	1.8000000000e+03	3.1649859033e+15	1.8677143436e+15	2.3164057535e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
961       	1         	5         	ok              	ok              	1.0000000000e-03	1.8000000000e+03	6.8353498183e+15	4.0238684286e+15	2.3220431330e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
962       	1         	5         	ok              	ok              	2.1544350000e-03	1.8000000000e+03	1.4750794648e+16	8.6691629781e+15	2.3259027810e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
963       	1         	5         	ok              	ok              	4.6415890000e-03	1.8000000000e+03	3.1815674855e+16	1.8677143436e+16	2.3285415612e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
964       	1         	5         	ok              	ok              	1.0000000000e-02	1.8000000000e+03	6.8597846945e+16	4.0238684286e+16	2.3303439239e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
965       	1         	5         	ok              	ok              	2.1544350000e-02	1.8000000000e+03	1.4786762941e+17	8.6691629781e+16	2.3315742518e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
966       	1         	5         	ok              	ok              	4.6415890000e-02	1.8000000000e+03	3.1868582738e+17	1.8677143436e+17	2.3324138071e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
967       	1         	5         	ok              	ok              	1.0000000000e-01	1.8000000000e+03	6.8675637777e+17	4.0238684286e+17	2.3329865615e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
968       	1         	5         	ok              	ok              	2.1544350000e-01	1.8000000000e+03	1.4798197559e+18	8.6691629781e+17	2.3333772588e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
969       	1         	5         	ok              	ok              	4.6415890000e-01	1.8000000000e+03	3.1885390303e+18	1.8677143436e+18	2.3336439264e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
970       	1         	5         	ok              	ok              	1.0000000000e+00	1.8000000000e+03	6.8700367519e+18	4.0238684286e+18	2.3338266570e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
971       	1         	5         	ok              	ok              	2.1544350000e+00	1.8000000000e+03	1.4801858550e+19	8.6691629781e+18	2.3339545232e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
972       	1         	5         	ok              	ok              	4.6415890000e+00	1.8000000000e+03	3.1891005188e+19	1.8677143436e+19	2.3340548750e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
973       	1         	6         	ok              	ok              	1.0000000000e+01	1.8000000000e+03	6.8710653019e+19	4.0238684286e+19	2.3341760774e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
974       	1         	6         	ok              	ok              	2.1544350000e+01	1.8000000000e+03	1.4804884924e+20	8.6691629781e+19	2.3344317264e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
975       	1         	8         	ok              	ok              	4.6415890000e+01	1.8000000000e+03	3.1903360453e+20	1.8677143436e+20	2.3349591396e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
976       	1         	7         	ok              	ok              	1.0000000000e+02	1.8000000000e+03	6.8754573647e+20	4.0238684286e+20	2.3356681147e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
977       	0         	10        	ok              	ok              	2.1544350000e+02	1.8000000000e+03	1.4816032607e+21	8.6691629781e+20	2.3361895009e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
978       	1         	5         	ok              	ok              	4.6415890000e+02	1.8000000000e+03	3.1924449329e+21	1.8677143436e+21	2.3365026012e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
979       	1         	4         	ok              	ok              	1.0000000000e+03	1.8000000000e+03	6.8785314831e+21	4.0238684286e+21	2.3367124291e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
980       	1         	3         	ok              	ok              	1.0000000000e-06	1.8500000000e+03	5.4114468024e+12	3.9151152279e+12	1.8893923581e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
981       	1         	3         	ok              	ok              	2.1544350000e-06	1.8500000000e+03	1.2369604135e+13	8.4348612760e+12	2.0046158803e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
982       	1         	3         	ok              	ok              	4.6415890000e-06	1.8500000000e+03	2.7867682444e+13	1.8172355775e+13	2.0962493085e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
983       	1         	4         	ok              	ok              	1.0000000000e-05	1.8500000000e+03	6.2022625701e+13	3.9151152279e+13	2.1655035933e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
984       	1         	4         	ok              	ok              	2.1544350000e-05	1.8500000000e+03	1.3674541192e+14	8.4348612760e+13	2.2160937491e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
985       	1         	4         	ok              	ok              	4.6415890000e-05	1.8500000000e+03	2.9941166434e+14	1.8172355775e+14	2.2522199123e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
