#grid point	p_iterations	c_iterations	p_convergence   	c_convergence   	P (bar)         	T(k)            	n_<H> (cm-3)    	n_g (cm-3)      	m(u)            	e-   	Al   	Ar   	C    	Ca   	Cl   	Co   	Cr   	Cu   	F    	Fe   	Ge   	H    	He   	K    	Mg   	Mn   	N    	Na   	Ne   	Ni   	O    	P    	S    	Si   	Ti   	V    	Zn   
585       	1         	6         	ok              	ok              	2.1544350000e+02	3.0000000000e+03	8.8387474769e+20	5.2014977868e+20	2.3228203252e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
586       	1         	6         	ok              	ok              	4.6415890000e+02	3.0000000000e+03	1.9074863447e+21	1.1206286062e+21	2.3267677879e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
587       	1         	8         	ok              	ok              	1.0000000000e+03	3.0000000000e+03	4.1149935675e+21	2.4143210572e+21	2.3298472243e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
588       	1         	4         	ok              	ok              	1.0000000000e-06	3.0500000000e+03	2.1868565872e+12	2.3747420235e+12	1.2588013360e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
589       	1         	4         	ok              	ok              	2.1544350000e-06	3.0500000000e+03	4.7116546172e+12	5.1162273313e+12	1.2588585673e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
590       	1         	3         	ok              	ok              	4.6415890000e-06	3.0500000000e+03	1.0151733265e+13	1.1022576454e+13	1.2589555618e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
591       	1         	3         	ok              	ok              	1.0000000000e-05	3.0500000000e+03	2.1874460505e+13	2.3747420235e+13	1.2591406145e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
592       	1         	3         	ok              	ok              	2.1544350000e-05	3.0500000000e+03	4.7141232438e+13	5.1162273313e+13	1.2595181091e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
593       	1         	3         	ok              	ok              	4.6415890000e-05	3.0500000000e+03	1.0162675275e+14	1.1022576454e+14	1.2603125022e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
594       	1         	3         	ok              	ok              	1.0000000000e-04	3.0500000000e+03	2.1924179550e+14	2.3747420235e+14	1.2620025325e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
595       	1         	4         	ok              	ok              	2.1544350000e-04	3.0500000000e+03	4.7368755080e+14	5.1162273313e+14	1.2655970408e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
596       	1         	4         	ok              	ok              	4.6415890000e-04	3.0500000000e+03	1.0266364572e+15	1.1022576454e+15	1.2731714029e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
597       	1         	4         	ok              	ok              	1.0000000000e-03	3.0500000000e+03	2.2389442883e+15	2.3747420235e+15	1.2887840766e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
598       	1         	4         	ok              	ok              	2.1544350000e-03	3.0500000000e+03	4.9388917377e+15	5.1162273313e+15	1.3195716740e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
599       	1         	4         	ok              	ok              	4.6415890000e-03	3.0500000000e+03	1.1092283958e+16	1.1022576454e+16	1.3755968414e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
600       	1         	4         	ok              	ok              	1.0000000000e-02	3.0500000000e+03	2.5458275079e+16	2.3747420235e+16	1.4654325970e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
601       	1         	3         	ok              	ok              	2.1544350000e-02	3.0500000000e+03	5.9420225493e+16	5.1162273313e+16	1.5875878696e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
602       	1         	3         	ok              	ok              	4.6415890000e-02	3.0500000000e+03	1.3926974679e+17	1.1022576454e+17	1.7271377488e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
603       	1         	4         	ok              	ok              	1.0000000000e-01	3.0500000000e+03	3.2383221077e+17	2.3747420235e+17	1.8640472512e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
604       	1         	4         	ok              	ok              	2.1544350000e-01	3.0500000000e+03	7.4244689667e+17	5.1162273313e+17	1.9836674749e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
605       	1         	4         	ok              	ok              	4.6415890000e-01	3.0500000000e+03	1.6772398630e+18	1.1022576454e+18	2.0800097241e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
606       	1         	4         	ok              	ok              	1.0000000000e+00	3.0500000000e+03	3.7410773273e+18	2.3747420235e+18	2.1534438716e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
607       	1         	4         	ok              	ok              	2.1544350000e+00	3.0500000000e+03	8.2618299183e+18	5.1162273313e+18	2.2073933275e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
608       	1         	5         	ok              	ok              	4.6415890000e+00	3.0500000000e+03	1.8111413187e+19	1.1022576454e+19	2.2460660735e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
609       	1         	5         	ok              	ok              	1.0000000000e+01	3.0500000000e+03	3.9493608967e+19	2.3747420235e+19	2.2733363349e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
610       	1         	5         	ok              	ok              	2.1544350000e+01	3.0500000000e+03	8.5798304141e+19	5.1162273313e+19	2.2923566094e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
611       	1         	5         	ok              	ok              	4.6415890000e+01	3.0500000000e+03	1.8590905468e+20	1.1022576454e+20	2.3055297542e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
612       	1         	5         	ok              	ok              	1.0000000000e+02	3.0500000000e+03	4.0210891765e+20	2.3747420235e+20	2.3146246591e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
613       	1         	6         	ok              	ok              	2.1544350000e+02	3.0500000000e+03	8.6868045116e+20	5.1162273313e+20	2.3209379200e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
614       	1         	6         	ok              	ok              	4.6415890000e+02	3.0500000000e+03	1.8751590837e+21	1.1022576454e+21	2.3254569697e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
615       	1         	8         	ok              	ok              	1.0000000000e+03	3.0500000000e+03	4.0459167202e+21	2.3747420235e+21	2.3289159088e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
616       	1         	4         	ok              	ok              	1.0000000000e-06	3.1000000000e+03	2.1515403398e+12	2.3364397328e+12	1.2587753856e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
617       	1         	4         	ok              	ok              	2.1544350000e-06	3.1000000000e+03	4.6355400225e+12	5.0337075357e+12	1.2588259425e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
618       	1         	3         	ok              	ok              	4.6415890000e-06	3.1000000000e+03	9.9875950707e+12	1.0844792963e+13	1.2589050790e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
619       	1         	3         	ok              	ok              	1.0000000000e-05	3.1000000000e+03	2.1520085844e+13	2.3364397328e+13	1.2590493052e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
620       	1         	3         	ok              	ok              	2.1544350000e-05	3.1000000000e+03	4.6374201041e+13	5.0337075357e+13	1.2593364689e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
621       	1         	3         	ok              	ok              	4.6415890000e-05	3.1000000000e+03	9.9957600509e+13	1.0844792963e+14	1.2599342255e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
622       	1         	3         	ok              	ok              	1.0000000000e-04	3.1000000000e+03	2.1556871849e+14	2.3364397328e+14	1.2612014800e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
623       	1         	4         	ok              	ok              	2.1544350000e-04	3.1000000000e+03	4.6542211805e+14	5.0337075357e+14	1.2638989499e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
624       	1         	4         	ok              	ok              	4.6415890000e-04	3.1000000000e+03	1.0072520428e+15	1.0844792963e+15	1.2696096197e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
625       	1         	4         	ok              	ok              	1.0000000000e-03	3.1000000000e+03	2.1903887001e+15	2.3364397328e+15	1.2815038626e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
626       	1         	4         	ok              	ok              	2.1544350000e-03	3.1000000000e+03	4.8071972285e+15	5.0337075357e+15	1.3054410752e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
627       	1         	4         	ok              	ok              	4.6415890000e-03	3.1000000000e+03	1.0714952825e+16	1.0844792963e+16	1.3505862041e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
628       	1         	4         	ok              	ok              	1.0000000000e-02	3.1000000000e+03	2.4390249847e+16	2.3364397328e+16	1.4269704403e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
629       	1         	4         	ok              	ok              	2.1544350000e-02	3.1000000000e+03	5.6632312027e+16	5.0337075357e+16	1.5379054064e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
630       	1         	3         	ok              	ok              	4.6415890000e-02	3.1000000000e+03	1.3274306811e+17	1.0844792963e+17	1.6731847425e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
631       	1         	3         	ok              	ok              	1.0000000000e-01	3.1000000000e+03	3.0993208078e+17	2.3364397328e+17	1.8132816199e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
632       	1         	4         	ok              	ok              	2.1544350000e-01	3.1000000000e+03	7.1463273912e+17	5.0337075357e+17	1.9406545696e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
633       	1         	4         	ok              	ok              	4.6415890000e-01	3.1000000000e+03	1.6232825755e+18	1.0844792963e+18	2.0460967759e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
634       	1         	4         	ok              	ok              	1.0000000000e+00	3.1000000000e+03	3.6371868031e+18	2.3364397328e+18	2.1279642757e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
635       	1         	4         	ok              	ok              	2.1544350000e+00	3.1000000000e+03	8.0603075250e+18	5.0337075357e+18	2.1888547420e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
636       	1         	5         	ok              	ok              	4.6415890000e+00	3.1000000000e+03	1.7714550136e+19	1.0844792963e+19	2.2328634862e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
637       	1         	5         	ok              	ok              	1.0000000000e+01	3.1000000000e+03	3.8698195021e+19	2.3364397328e+19	2.2640678358e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
638       	1         	5         	ok              	ok              	2.1544350000e+01	3.1000000000e+03	8.4177156738e+19	5.0337075357e+19	2.2859123951e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
639       	1         	5         	ok              	ok              	4.6415890000e+01	3.1000000000e+03	1.8255733820e+20	1.0844792963e+20	2.3010779896e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
640       	1         	5         	ok              	ok              	1.0000000000e+02	3.1000000000e+03	3.9509968127e+20	2.3364397328e+20	2.3115612465e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
641       	1         	6         	ok              	ok              	2.1544350000e+02	3.1000000000e+03	8.5389324953e+20	5.0337075357e+20	2.3188300015e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
642       	1         	6         	ok              	ok              	4.6415890000e+02	3.1000000000e+03	1.8437535685e+21	1.0844792963e+21	2.3239935472e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
643       	1         	8         	ok              	ok              	1.0000000000e+03	3.1000000000e+03	3.9788922502e+21	2.3364397328e+21	2.3278816770e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
644       	1         	5         	ok              	ok              	1.0000000000e-06	3.1500000000e+03	2.1173434415e+12	2.2993533878e+12	1.2587483665e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
645       	1         	4         	ok              	ok              	2.1544350000e-06	3.1500000000e+03	4.5618523713e+12	4.9538074160e+12	1.2587962442e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
646       	1         	4         	ok              	ok              	4.6415890000e-06	3.1500000000e+03	9.8287369117e+12	1.0672653392e+13	1.2588634722e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
647       	1         	3         	ok              	ok              	1.0000000000e-05	3.1500000000e+03	2.1177309056e+13	2.2993533878e+13	1.2589786780e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
648       	1         	3         	ok              	ok              	2.1544350000e-05	3.1500000000e+03	4.5633187641e+13	4.9538074160e+13	1.2592008503e+00	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   	ok   
